ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,age_code,age_desc,sex_code,sex_desc,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,footnotes,nature
114,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),706,Somalia,4,14,Eastern Africa,Country,46.20367477,4.406485729,SOM,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2020,2020,[2020],,,,,,,,,,,,,,,,,,,,,16.8,16.8,,C: Country data
115,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),710,South Africa,4,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,0.9,,,,,0.9,,C: Country data
116,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),728,South Sudan,4,14,Eastern Africa,Country,30.32618773,7.290839152,SSD,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2010,2010,[2010],,,,,,,,,,,8.9,,,,,,,,,,,8.9,,C: Country data
117,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),144,Sri Lanka,5,127,Southern Asia (excluding India),Country,80.70489654,7.614693343,LKA,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,0.9,,,,,0.9,,C: Country data
118,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),144,Sri Lanka,5,127,Southern Asia (excluding India),Country,80.70489654,7.614693343,LKA,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,0.9,,,,,0.9,,C: Country data
119,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),275,State of Palestine,4,145,Western Asia,Country,35.25694122,31.94347933,PSE,0,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2020,2020,[2020],,,,,,,,,,,,,,,,,,,,,0.7,0.7,,C: Country data
120,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),729,Sudan,4,15,Northern Africa,Country,29.95650159,16.02643066,SDN,0,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2014,2014,[2014],,,,,,,,,,,,,,,11.9,,,,,,,11.9,,C: Country data
121,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),740,Suriname,4,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,8.8,,,8.8,,C: Country data
122,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),760,Syrian Arab Republic,4,145,Western Asia,Country,38.50466565,35.01676176,SYR,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2006,2006,[2006],,,,,,,2.5,,,,,,,,,,,,,,,2.5,,C: Country data
123,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2017,2017,[2017],,,,,,,,,,,,,,,,,,0.1,,,,0.1,,C: Country data
124,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2019,2019,[2019],,,,,,,,,,,,,,,,,,,,3,,3,,C: Country data
125,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),626,Timor-Leste,4,35,South-Eastern Asia,Country,125.9451052,-8.797497247,TLS,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,2.6,,,,,2.6,,C: Country data
126,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),768,Togo,4,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2017,2017,[2017],,,,,,,,,,,,,,,,,,6.4,,,,6.4,,C: Country data
127,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),776,Tonga,4,543,Oceania (exc. Australia and New Zealand),Country,-175.1959991,-21.19511329,TON,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2019,2019,[2019],,,,,,,,,,,,,,,,,,,,0.4,,0.4,,C: Country data
128,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),776,Tonga,4,543,Oceania (exc. Australia and New Zealand),Country,-175.1959991,-21.19511329,TON,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2019,2019,[2019],,,,,,,,,,,,,,,,,,,,0.4,,0.4,,C: Country data
129,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),780,Trinidad and Tobago,4,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2011,2011,[2011],,,,,,,,,,,,2.7,,,,,,,,,,2.7,,C: Country data
130,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,0,,,0,,C: Country data
131,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,2,,,2,,C: Country data
132,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),795,Turkmenistan,4,143,Central Asia,Country,58.9787665,40.0912346,TKM,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2019,2019,[2019],,,,,,,,,,,,,,,,,,,,0.2,,0.2,,C: Country data
133,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),798,Tuvalu,4,543,Oceania (exc. Australia and New Zealand),Country,178.6679611,-7.460048071,TUV,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2007,2007,[2007],,,,,,,,0,,,,,,,,,,,,,,0,,C: Country data
134,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),798,Tuvalu,4,543,Oceania (exc. Australia and New Zealand),Country,178.6679611,-7.460048071,TUV,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2007,2007,[2007],,,,,,,,0,,,,,,,,,,,,,,0,,C: Country data
135,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),800,Uganda,4,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,7.3,,,,,7.3,,C: Country data
136,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),804,Ukraine,5,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2012,2012,[2012],,,,,,,,,,,,,0.1,,,,,,,,,0.1,,C: Country data
137,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),834,United Republic of Tanzania,4,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,5.2,,,,,5.2,,C: Country data
138,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),858,Uruguay,4,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2013,2013,[2013],,,,,,,,,,,,,,0.7,,,,,,,,0.7,,C: Country data
139,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),860,Uzbekistan,4,143,Central Asia,Country,63.11944558,41.77560518,UZB,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2006,2006,[2006],,,,,,,0.3,,,,,,,,,,,,,,,0.3,,C: Country data
140,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),548,Vanuatu,4,543,Oceania (exc. Australia and New Zealand),Country,167.0679779,-15.34445547,VUT,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2013,2013,[2013],,,,,,,,,,,,,,2.5,,,,,,,,2.5,,C: Country data
141,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),548,Vanuatu,4,543,Oceania (exc. Australia and New Zealand),Country,167.0679779,-15.34445547,VUT,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2013,2013,[2013],,,,,,,,,,,,,,2.5,,,,,,,,2.5,,C: Country data
142,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2014,2014,[2014],,,,,,,,,,,,,,,0.9,,,,,,,0.9,,C: Country data
143,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),887,Yemen,4,145,Western Asia,Country,45.22389143,15.22242099,YEM,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2013,2013,[2013],,,,,,,,,,,,,,9.4,,,,,,,,9.4,,C: Country data
144,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),894,Zambia,4,14,Eastern Africa,Country,27.850329,-14.59701056,ZMB,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,5.2,,,5.2,,C: Country data
145,5,Goal 5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",C050301,5.3.1,Proportion of women aged 20–24 years who were married or in a union before age 15 and before age 18,2021.Q2.G.03,"['harmful traditional practices', 'advancement of women', 'gender equality', 'women', 'youth', 'adolescents']",SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),716,Zimbabwe,4,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,Y20T24,20 to 24 years old,F,Female,,PT,% of married women aged 20-24 years,SP_DYN_MRBF15__Y20T24__F,age__sex,1,2019,2019,[2019],,,,,,,,,,,,,,,,,,,,5.4,,5.4,,C: Country data
